Date,Open,High,Low,Close,Adj Close,Volume
2016-03-23,159500.000000,159500.000000,157000.000000,158000.000000,144786.578125,454762
2016-03-24,156500.000000,157000.000000,154500.000000,155500.000000,142495.656250,288522
2016-03-25,154500.000000,155500.000000,152000.000000,153000.000000,140204.734375,279961
2016-03-28,153000.000000,156500.000000,152000.000000,154000.000000,141121.093750,186865
2016-03-29,155000.000000,156000.000000,153500.000000,155000.000000,142037.453125,229075
2016-03-30,156000.000000,159000.000000,155000.000000,155500.000000,142495.656250,373060
2016-03-31,156000.000000,156000.000000,151500.000000,152500.000000,139746.546875,575626
2016-04-01,152500.000000,152500.000000,147500.000000,149500.000000,136997.406250,604435
2016-04-04,148500.000000,149500.000000,143500.000000,144000.000000,131957.390625,767267
2016-04-05,144000.000000,145000.000000,143500.000000,144500.000000,132415.578125,292339
2016-04-06,144000.000000,146000.000000,144000.000000,144000.000000,131957.390625,379789
2016-04-07,143500.000000,146500.000000,143500.000000,146500.000000,134248.328125,366852
2016-04-08,146000.000000,146500.000000,144000.000000,146000.000000,133790.125000,339546
2016-04-11,147500.000000,147500.000000,145000.000000,146000.000000,133790.125000,197423
2016-04-12,146000.000000,150000.000000,145000.000000,148500.000000,136081.046875,361212
2016-04-14,150000.000000,152000.000000,149500.000000,152000.000000,139288.359375,496852
2016-04-15,150500.000000,152000.000000,149000.000000,151500.000000,138830.156250,297722
2016-04-18,150000.000000,155000.000000,150000.000000,154000.000000,141121.093750,406339
2016-04-19,155000.000000,155000.000000,152000.000000,153000.000000,140204.734375,310407
2016-04-20,153500.000000,155000.000000,151000.000000,151500.000000,138830.156250,270230
2016-04-21,152000.000000,154500.000000,152000.000000,154000.000000,141121.093750,297646
2016-04-22,152000.000000,153500.000000,150500.000000,151000.000000,138371.968750,318972
2016-04-25,151000.000000,152000.000000,149000.000000,149500.000000,136997.406250,273343
2016-04-26,149000.000000,154000.000000,149000.000000,153500.000000,140662.921875,365930
2016-04-27,152000.000000,153000.000000,148500.000000,149000.000000,136539.250000,374037
2016-04-28,148500.000000,150500.000000,147000.000000,148000.000000,135622.843750,466520
2016-04-29,146500.000000,147500.000000,142000.000000,143500.000000,131499.218750,739237
2016-05-02,142000.000000,144000.000000,141500.000000,142500.000000,130582.835938,242036
2016-05-03,143000.000000,144000.000000,142000.000000,142500.000000,130582.835938,359029
2016-05-04,141500.000000,142000.000000,138500.000000,139000.000000,127375.539063,807340
2016-05-09,138500.000000,139000.000000,135500.000000,135500.000000,124168.226563,482711
2016-05-10,136500.000000,140500.000000,136500.000000,139500.000000,127833.718750,346710
2016-05-11,140500.000000,142000.000000,138500.000000,139000.000000,127375.539063,284228
2016-05-12,138000.000000,138500.000000,136500.000000,136500.000000,125084.609375,421047
2016-05-13,136000.000000,137500.000000,135000.000000,135000.000000,123710.054688,529746
2016-05-16,136500.000000,137500.000000,135000.000000,135500.000000,124168.226563,397771
2016-05-17,135500.000000,136500.000000,134500.000000,134500.000000,123251.867188,314839
2016-05-18,135000.000000,135500.000000,132000.000000,133000.000000,121877.296875,630692
2016-05-19,132500.000000,136000.000000,132500.000000,134500.000000,123251.867188,389055
2016-05-20,134000.000000,135000.000000,131500.000000,132000.000000,120960.937500,462176
2016-05-23,133000.000000,134500.000000,133000.000000,133000.000000,121877.296875,310458
2016-05-24,133000.000000,135000.000000,132000.000000,133500.000000,122335.500000,355717
2016-05-25,134500.000000,137000.000000,134000.000000,135000.000000,123710.054688,500528
2016-05-26,136000.000000,137000.000000,134500.000000,135000.000000,123710.054688,342299
2016-05-27,136000.000000,136500.000000,135000.000000,136000.000000,124626.421875,346406
2016-05-30,136000.000000,137500.000000,135000.000000,136500.000000,125084.609375,474129
2016-05-31,136500.000000,139500.000000,135000.000000,139500.000000,127833.718750,1734508
2016-06-01,137500.000000,138500.000000,136500.000000,138000.000000,126459.156250,507997
2016-06-02,138500.000000,139000.000000,136500.000000,138000.000000,126459.156250,419054
2016-06-03,138000.000000,139500.000000,137500.000000,138500.000000,126917.335938,352778
2016-06-07,138500.000000,139500.000000,137500.000000,139500.000000,127833.718750,608452
2016-06-08,138500.000000,141500.000000,138500.000000,139500.000000,127833.718750,598656
2016-06-09,139500.000000,140500.000000,137500.000000,139000.000000,127375.539063,578177
2016-06-10,138500.000000,140000.000000,138000.000000,139000.000000,127375.539063,350588
2016-06-13,138000.000000,138500.000000,135500.000000,135500.000000,124168.226563,476958
2016-06-14,135500.000000,138500.000000,135000.000000,138500.000000,126917.335938,431039
2016-06-15,138000.000000,139500.000000,135000.000000,135500.000000,124168.226563,409607
2016-06-16,135500.000000,136000.000000,133500.000000,134500.000000,123251.867188,399199
2016-06-17,136000.000000,136500.000000,133500.000000,134500.000000,123251.867188,328695
2016-06-20,136000.000000,138500.000000,135500.000000,136500.000000,125084.609375,305307
2016-06-21,136500.000000,139000.000000,135500.000000,138000.000000,126459.156250,353879
2016-06-22,138500.000000,141500.000000,138500.000000,140000.000000,128291.898438,413267
2016-06-23,140500.000000,141500.000000,140000.000000,141000.000000,129208.265625,273960
2016-06-24,140500.000000,142000.000000,134500.000000,139500.000000,127833.718750,901574
2016-06-27,141000.000000,144000.000000,139500.000000,141500.000000,129666.460938,1031506
2016-06-28,141500.000000,142000.000000,138500.000000,139000.000000,127375.539063,570526
2016-06-29,140000.000000,140000.000000,137500.000000,139000.000000,128298.546875,436045
2016-06-30,138000.000000,138500.000000,135500.000000,135500.000000,125068.000000,2700499
2016-07-01,136500.000000,138000.000000,136000.000000,137000.000000,126452.507813,388387
2016-07-04,138000.000000,139500.000000,137000.000000,137000.000000,126452.507813,518981
2016-07-05,136500.000000,137000.000000,134500.000000,135000.000000,124606.500000,389267
2016-07-06,134000.000000,134500.000000,129000.000000,130000.000000,119991.445313,1098353
2016-07-07,131500.000000,132500.000000,130500.000000,131000.000000,120914.453125,351312
2016-07-08,131000.000000,133000.000000,129000.000000,130500.000000,120452.945313,472095
2016-07-11,130500.000000,132000.000000,130500.000000,131000.000000,120914.453125,395952
2016-07-12,131500.000000,133000.000000,131000.000000,132000.000000,121837.460938,401323
2016-07-13,133000.000000,135500.000000,132500.000000,135500.000000,125068.000000,567236
2016-07-14,134000.000000,134500.000000,131000.000000,131500.000000,121375.960938,688220
2016-07-15,132000.000000,134000.000000,132000.000000,133000.000000,122760.460938,608594
2016-07-18,133000.000000,134000.000000,131000.000000,132000.000000,121837.460938,417748
2016-07-19,131500.000000,132000.000000,130000.000000,130000.000000,119991.445313,630163
2016-07-20,129500.000000,131000.000000,129000.000000,129500.000000,119529.937500,513880
2016-07-21,130000.000000,131000.000000,128500.000000,130000.000000,119991.445313,459440
2016-07-22,130000.000000,130500.000000,129000.000000,129000.000000,119068.437500,364418
2016-07-25,129500.000000,136000.000000,129500.000000,135500.000000,125068.000000,1182857
2016-07-26,135000.000000,139500.000000,134000.000000,136000.000000,125529.507813,1125762
2016-07-27,137000.000000,137500.000000,135000.000000,137000.000000,126452.507813,450182
2016-07-28,137500.000000,138000.000000,135000.000000,136000.000000,125529.507813,451570
2016-07-29,135000.000000,136000.000000,132000.000000,132000.000000,121837.460938,698032
2016-08-01,132500.000000,136000.000000,132500.000000,135500.000000,125068.000000,510753
2016-08-02,135500.000000,135500.000000,133000.000000,134000.000000,123683.500000,383193
2016-08-03,133000.000000,134000.000000,130500.000000,132000.000000,121837.460938,393748
2016-08-04,132500.000000,133000.000000,129500.000000,130500.000000,120452.945313,552854
2016-08-05,130500.000000,133000.000000,130500.000000,133000.000000,122760.460938,432472
2016-08-08,134000.000000,134000.000000,132000.000000,133000.000000,122760.460938,367241
2016-08-09,135000.000000,137000.000000,134500.000000,136500.000000,125991.015625,590729
2016-08-10,135500.000000,137000.000000,134000.000000,134000.000000,123683.500000,495316
2016-08-11,134000.000000,135000.000000,133500.000000,134500.000000,124144.992188,340296
2016-08-12,135000.000000,136000.000000,134500.000000,136000.000000,125529.507813,441448
2016-08-16,136000.000000,137000.000000,133000.000000,133000.000000,122760.460938,564040
2016-08-17,133500.000000,135000.000000,133000.000000,135000.000000,124606.500000,456621
2016-08-18,134500.000000,135000.000000,132000.000000,132500.000000,122298.960938,501557
2016-08-19,133000.000000,134000.000000,132000.000000,132500.000000,122298.960938,375138
2016-08-22,132500.000000,133000.000000,131000.000000,132000.000000,121837.460938,400250
2016-08-23,133000.000000,134500.000000,132000.000000,132500.000000,122298.960938,421660
2016-08-24,132000.000000,135500.000000,131500.000000,135500.000000,125068.000000,725511
2016-08-25,136000.000000,138000.000000,134000.000000,136500.000000,125991.015625,880226
2016-08-26,136500.000000,137000.000000,135000.000000,135500.000000,125068.000000,426273
2016-08-29,134000.000000,134500.000000,133000.000000,134000.000000,123683.500000,328229
2016-08-30,133500.000000,135000.000000,132500.000000,132500.000000,122298.960938,331306
2016-08-31,132000.000000,133500.000000,131000.000000,133000.000000,122760.460938,621524
2016-09-01,133000.000000,133500.000000,131500.000000,131500.000000,121375.960938,572941
2016-09-02,132500.000000,136500.000000,132000.000000,135000.000000,124606.500000,1129376
2016-09-05,136000.000000,139000.000000,136000.000000,139000.000000,128298.546875,681920
2016-09-06,138500.000000,140000.000000,138000.000000,139500.000000,128760.046875,455216
2016-09-07,139500.000000,140500.000000,138000.000000,139000.000000,128298.546875,515978
2016-09-08,139000.000000,140000.000000,136500.000000,139000.000000,128298.546875,604332
2016-09-09,138000.000000,140000.000000,137500.000000,139500.000000,128760.046875,430914
2016-09-12,138500.000000,139500.000000,137500.000000,138500.000000,127837.023438,447847
2016-09-13,140000.000000,140500.000000,138000.000000,138500.000000,127837.023438,560421
2016-09-19,137000.000000,139500.000000,136000.000000,137000.000000,126452.507813,536712
2016-09-20,137000.000000,139500.000000,136500.000000,138500.000000,127837.023438,517081
2016-09-21,137500.000000,138500.000000,136500.000000,138000.000000,127375.523438,464658
2016-09-22,138000.000000,139500.000000,137500.000000,138000.000000,127375.523438,360424
2016-09-23,139500.000000,142000.000000,139000.000000,142000.000000,131067.578125,595938
2016-09-26,140500.000000,141500.000000,139000.000000,140500.000000,129683.046875,444564
2016-09-27,140000.000000,142000.000000,138500.000000,141500.000000,130606.070313,451975
2016-09-28,141000.000000,141500.000000,138000.000000,138500.000000,127837.023438,513300
2016-09-29,138500.000000,139500.000000,138000.000000,139500.000000,128760.046875,473726
2016-09-30,138500.000000,139500.000000,135000.000000,135500.000000,125068.000000,617732
2016-10-04,138500.000000,141000.000000,137500.000000,139000.000000,128298.546875,707562
2016-10-05,137500.000000,140500.000000,136500.000000,140000.000000,129221.546875,549606
2016-10-06,139000.000000,140000.000000,138500.000000,139000.000000,128298.546875,271808
2016-10-07,138500.000000,139000.000000,135500.000000,136500.000000,125991.015625,449894
2016-10-10,134000.000000,135000.000000,131000.000000,133500.000000,123221.984375,687120
2016-10-11,135000.000000,135500.000000,133500.000000,134500.000000,124144.992188,355273
2016-10-12,134500.000000,137000.000000,133500.000000,136500.000000,125991.015625,418529
2016-10-13,136500.000000,137000.000000,133500.000000,134000.000000,123683.500000,444173
2016-10-14,133500.000000,135000.000000,133000.000000,133000.000000,122760.460938,385561
2016-10-17,134500.000000,136500.000000,133000.000000,133000.000000,122760.460938,552827
2016-10-18,133500.000000,135500.000000,132500.000000,134500.000000,124144.992188,357363
2016-10-19,134500.000000,135500.000000,132500.000000,133000.000000,122760.460938,474445
2016-10-20,133500.000000,134000.000000,131500.000000,132000.000000,121837.460938,411425
2016-10-21,132500.000000,135000.000000,132000.000000,133500.000000,123221.984375,375157
2016-10-24,134500.000000,134500.000000,133500.000000,134500.000000,124144.992188,256889
2016-10-25,135000.000000,139500.000000,134500.000000,138000.000000,127375.523438,863431
2016-10-26,137500.000000,138500.000000,135000.000000,137500.000000,126914.023438,551856
2016-10-27,139000.000000,139500.000000,135500.000000,138000.000000,127375.523438,503571
2016-10-28,138000.000000,141500.000000,137500.000000,140500.000000,129683.046875,708752
2016-10-31,139000.000000,141000.000000,139000.000000,140000.000000,129221.546875,394472
2016-11-01,141000.000000,141500.000000,140000.000000,141500.000000,130606.070313,436941
2016-11-02,141000.000000,141500.000000,139500.000000,139500.000000,128760.046875,655976
2016-11-03,139500.000000,140000.000000,136000.000000,136500.000000,125991.015625,520972
2016-11-04,136500.000000,137000.000000,135500.000000,136000.000000,125529.507813,345493
2016-11-07,137500.000000,138000.000000,136000.000000,137000.000000,126452.507813,388228
2016-11-08,137500.000000,139500.000000,137000.000000,138500.000000,127837.023438,341446
2016-11-09,138000.000000,140000.000000,130500.000000,134000.000000,123683.500000,1054746
2016-11-10,135000.000000,135000.000000,129000.000000,129000.000000,119068.437500,1253550
2016-11-11,130000.000000,132000.000000,130000.000000,131500.000000,121375.960938,571291
2016-11-14,132000.000000,134000.000000,131000.000000,132000.000000,121837.460938,369913
2016-11-15,131500.000000,132000.000000,129500.000000,130500.000000,120452.945313,416685
2016-11-16,130500.000000,133500.000000,130000.000000,131000.000000,120914.453125,379475
2016-11-17,131000.000000,133000.000000,131000.000000,132000.000000,121837.460938,217101
2016-11-18,131500.000000,132000.000000,129500.000000,129500.000000,119529.937500,282286
2016-11-21,130000.000000,133500.000000,129500.000000,133500.000000,123221.984375,392922
2016-11-22,133500.000000,134500.000000,132500.000000,133500.000000,123221.984375,366844
2016-11-23,134500.000000,135000.000000,132500.000000,134000.000000,123683.500000,292727
2016-11-24,133500.000000,136000.000000,133000.000000,135000.000000,124606.500000,340767
2016-11-25,135500.000000,136000.000000,134500.000000,136000.000000,125529.507813,180033
2016-11-28,135000.000000,136000.000000,133500.000000,135000.000000,124606.500000,256341
2016-11-29,133000.000000,135500.000000,133000.000000,134500.000000,124144.992188,312216
2016-11-30,133500.000000,134500.000000,132500.000000,133000.000000,122760.460938,1188767
2016-12-01,133000.000000,135500.000000,132000.000000,132000.000000,121837.460938,478362
2016-12-02,134000.000000,136000.000000,133000.000000,133500.000000,123221.984375,403575
2016-12-05,134500.000000,135500.000000,133000.000000,134000.000000,123683.500000,244209
2016-12-06,135500.000000,137000.000000,135000.000000,136500.000000,125991.015625,374760
2016-12-07,138000.000000,138000.000000,136500.000000,136500.000000,125991.015625,279131
2016-12-08,138500.000000,142000.000000,138000.000000,142000.000000,131067.578125,889649
2016-12-09,142000.000000,145000.000000,141000.000000,144000.000000,132913.593750,647418
2016-12-12,146000.000000,148000.000000,143500.000000,144500.000000,133375.109375,378077
2016-12-13,144500.000000,145000.000000,142500.000000,145000.000000,133836.609375,283933
2016-12-14,144500.000000,145000.000000,142000.000000,143500.000000,132452.109375,261384
2016-12-15,142000.000000,143000.000000,141000.000000,142000.000000,131067.578125,285737
2016-12-16,141000.000000,142000.000000,139000.000000,139500.000000,128760.046875,523767
2016-12-19,140000.000000,142500.000000,139500.000000,142000.000000,131067.578125,293868
2016-12-20,141500.000000,144000.000000,141500.000000,143500.000000,132452.109375,399511
2016-12-21,144500.000000,144500.000000,142500.000000,143500.000000,132452.109375,310188
2016-12-22,143000.000000,143000.000000,141000.000000,142000.000000,131067.578125,334338
2016-12-23,143000.000000,144000.000000,142000.000000,144000.000000,132913.593750,357914
2016-12-26,143500.000000,145000.000000,143500.000000,144500.000000,133375.109375,206099
2016-12-27,144500.000000,145000.000000,144000.000000,144500.000000,133375.109375,337224
2016-12-28,142500.000000,144000.000000,141500.000000,143500.000000,135260.265625,377265
2016-12-29,142500.000000,146000.000000,142000.000000,146000.000000,137616.718750,381283
2017-01-02,146000.000000,150500.000000,145500.000000,150000.000000,141387.031250,545854
2017-01-03,151000.000000,154000.000000,150000.000000,153000.000000,144214.781250,723246
2017-01-04,152500.000000,155000.000000,152000.000000,154000.000000,145157.359375,601826
2017-01-05,154000.000000,154500.000000,152000.000000,153500.000000,144686.062500,391604
2017-01-06,152000.000000,153000.000000,149500.000000,151000.000000,142329.609375,366091
2017-01-09,151000.000000,151500.000000,149500.000000,150500.000000,141858.328125,325146
2017-01-10,150500.000000,153000.000000,150500.000000,152000.000000,143272.187500,411333
2017-01-11,150500.000000,150500.000000,147500.000000,148500.000000,139973.171875,675973
2017-01-12,148000.000000,151000.000000,147500.000000,148000.000000,139501.875000,433867
2017-01-13,149000.000000,150000.000000,148500.000000,149000.000000,140444.453125,293211
2017-01-16,148500.000000,151000.000000,148500.000000,150500.000000,141858.328125,316413
2017-01-17,150000.000000,154000.000000,149500.000000,153500.000000,144686.062500,487662
2017-01-18,153000.000000,155500.000000,151000.000000,154000.000000,145157.359375,395088
2017-01-19,153000.000000,153500.000000,151000.000000,152000.000000,143272.187500,255111
2017-01-20,150500.000000,153500.000000,150000.000000,153000.000000,144214.781250,310228
2017-01-23,151500.000000,152000.000000,148500.000000,149000.000000,140444.453125,424036
2017-01-24,149500.000000,149500.000000,145500.000000,146500.000000,138088.000000,518186
2017-01-25,146500.000000,147500.000000,141500.000000,142000.000000,133846.390625,749465
2017-01-26,143500.000000,143500.000000,139500.000000,142500.000000,134317.687500,632413
2017-01-31,141500.000000,142500.000000,139000.000000,139500.000000,131489.937500,574213
2017-02-01,140000.000000,141000.000000,139000.000000,139500.000000,131489.937500,446549
2017-02-02,140000.000000,140000.000000,135500.000000,136000.000000,128190.906250,610731
2017-02-03,136500.000000,139000.000000,136000.000000,137500.000000,129604.773438,453051
2017-02-06,139000.000000,139500.000000,136000.000000,136500.000000,128662.195313,293891
2017-02-07,138000.000000,140000.000000,137500.000000,139000.000000,131018.656250,395508
2017-02-08,138500.000000,139500.000000,137000.000000,139000.000000,131018.656250,415346
2017-02-09,139500.000000,141000.000000,137500.000000,140000.000000,131961.234375,513611
2017-02-10,141000.000000,141500.000000,139000.000000,141000.000000,132903.812500,330000
2017-02-13,141500.000000,141500.000000,139000.000000,139500.000000,131489.937500,320997
2017-02-14,140000.000000,140500.000000,139500.000000,140000.000000,131961.234375,295126
2017-02-15,141500.000000,146500.000000,141500.000000,145500.000000,137145.421875,682399
2017-02-16,146500.000000,151500.000000,146500.000000,150500.000000,141858.328125,991329
2017-02-17,149500.000000,151000.000000,148000.000000,150500.000000,141858.328125,484244
2017-02-20,149500.000000,151000.000000,149500.000000,150000.000000,141387.031250,239916
2017-02-21,150000.000000,151500.000000,149000.000000,151000.000000,142329.609375,324845
2017-02-22,150000.000000,151000.000000,147000.000000,149500.000000,140915.750000,423978
2017-02-23,150500.000000,150500.000000,145000.000000,146000.000000,137616.718750,790326
2017-02-24,147000.000000,148500.000000,146500.000000,148000.000000,139501.875000,248236
2017-02-27,148500.000000,149000.000000,146500.000000,148500.000000,139973.171875,183801
2017-02-28,148500.000000,150000.000000,146500.000000,149500.000000,140915.750000,476960
2017-03-02,149000.000000,150500.000000,148500.000000,148500.000000,139973.171875,660227
2017-03-03,147000.000000,148000.000000,141000.000000,142000.000000,133846.390625,774281
2017-03-06,141500.000000,145000.000000,140000.000000,145000.000000,136674.140625,568168
2017-03-07,143000.000000,146000.000000,143000.000000,144000.000000,135731.546875,361237
2017-03-08,144000.000000,144500.000000,141500.000000,144500.000000,136202.843750,430524
2017-03-09,144500.000000,145500.000000,143500.000000,145000.000000,136674.140625,516356
2017-03-10,145000.000000,146500.000000,143500.000000,146000.000000,137616.718750,418788
2017-03-13,145500.000000,147000.000000,145000.000000,146000.000000,137616.718750,346033
2017-03-14,147000.000000,149500.000000,146500.000000,149000.000000,140444.453125,402984
2017-03-15,148500.000000,149500.000000,147500.000000,149500.000000,140915.750000,415972
2017-03-16,151500.000000,152500.000000,149000.000000,151500.000000,142800.906250,511511
2017-03-17,152500.000000,152500.000000,150000.000000,151500.000000,142800.906250,384871
2017-03-20,152500.000000,157000.000000,151500.000000,156500.000000,147513.812500,753898
2017-03-21,158000.000000,171000.000000,157500.000000,170000.000000,160238.640625,2100147
2017-03-22,167500.000000,170500.000000,165500.000000,170000.000000,160238.640625,1095061
2017-03-23,168500.000000,169000.000000,165000.000000,165000.000000,155525.734375,786599
2017-03-24,164000.000000,167000.000000,162000.000000,164000.000000,154583.156250,619369
