Date,Open,High,Low,Close,Adj Close,Volume
2016-07-15,151500.000000,152000.000000,147500.000000,149000.000000,145177.125000,150612
2016-07-18,148000.000000,154000.000000,147000.000000,151500.000000,147613.000000,205921
2016-07-19,151500.000000,152500.000000,149000.000000,151500.000000,147613.000000,103280
2016-07-20,150500.000000,154500.000000,150500.000000,150500.000000,146638.640625,107525
2016-07-21,151000.000000,152000.000000,148500.000000,149000.000000,145177.125000,69380
2016-07-22,147500.000000,155000.000000,147000.000000,154000.000000,150048.859375,167864
2016-07-25,155000.000000,155000.000000,152000.000000,152500.000000,148587.328125,77889
2016-07-26,152000.000000,155000.000000,151500.000000,155000.000000,151023.203125,79906
2016-07-27,154500.000000,156000.000000,153500.000000,154000.000000,150048.859375,67029
2016-07-28,154000.000000,154500.000000,152000.000000,154000.000000,150048.859375,59828
2016-07-29,155000.000000,159500.000000,154500.000000,157000.000000,152971.875000,194437
2016-08-01,157500.000000,158500.000000,155000.000000,156500.000000,152484.703125,96276
2016-08-02,156000.000000,161500.000000,156000.000000,158500.000000,154433.375000,187697
2016-08-03,157500.000000,160000.000000,156500.000000,159000.000000,154920.546875,95993
2016-08-04,160000.000000,167000.000000,159500.000000,166000.000000,161740.968750,197768
2016-08-05,166000.000000,167500.000000,164000.000000,167000.000000,162715.312500,128164
2016-08-08,168000.000000,176500.000000,167500.000000,173000.000000,168561.375000,282752
2016-08-09,174000.000000,175500.000000,171500.000000,173000.000000,168561.375000,116196
2016-08-10,173000.000000,178000.000000,173000.000000,174000.000000,169535.718750,146600
2016-08-11,171500.000000,173500.000000,170000.000000,172500.000000,168074.203125,83305
2016-08-12,173000.000000,178000.000000,173000.000000,176000.000000,171484.390625,116846
2016-08-16,176000.000000,179500.000000,171000.000000,172500.000000,168074.203125,137126
2016-08-17,172000.000000,173000.000000,166500.000000,168500.000000,164176.812500,142442
2016-08-18,167500.000000,175500.000000,163500.000000,174500.000000,170022.890625,264464
2016-08-19,175000.000000,177500.000000,169000.000000,169500.000000,165151.156250,171388
2016-08-22,169500.000000,171500.000000,165000.000000,165500.000000,161253.781250,124351
2016-08-23,165500.000000,168000.000000,160000.000000,162000.000000,157843.593750,167104
2016-08-24,161000.000000,166000.000000,159000.000000,160500.000000,156382.078125,148842
2016-08-25,160500.000000,162500.000000,159500.000000,162000.000000,157843.593750,80408
2016-08-26,162000.000000,164000.000000,161000.000000,161000.000000,156869.250000,82001
2016-08-29,161000.000000,162500.000000,158000.000000,158500.000000,154433.375000,81740
2016-08-30,159500.000000,163000.000000,159000.000000,161500.000000,157356.437500,73483
2016-08-31,161500.000000,163000.000000,158500.000000,160000.000000,155894.906250,86692
2016-09-01,158500.000000,159000.000000,155000.000000,156000.000000,151997.531250,98031
2016-09-02,156000.000000,158000.000000,155500.000000,157000.000000,152971.875000,67236
2016-09-05,157500.000000,158000.000000,154000.000000,156500.000000,152484.703125,102476
2016-09-06,156000.000000,156500.000000,153500.000000,154000.000000,150048.859375,102015
2016-09-07,153500.000000,156000.000000,152500.000000,153500.000000,149561.671875,64652
2016-09-08,154500.000000,155000.000000,150500.000000,151000.000000,147125.828125,132012
2016-09-09,151000.000000,154000.000000,148500.000000,149000.000000,145177.125000,117225
2016-09-12,146500.000000,148000.000000,143000.000000,144000.000000,140305.421875,134763
2016-09-13,146500.000000,148500.000000,144500.000000,144500.000000,140792.593750,125726
2016-09-19,144500.000000,147000.000000,143500.000000,147000.000000,143228.437500,68099
2016-09-20,146000.000000,146500.000000,143500.000000,144500.000000,140792.593750,107973
2016-09-21,144500.000000,145500.000000,142000.000000,143000.000000,139331.078125,117847
2016-09-22,144500.000000,147500.000000,144000.000000,144500.000000,140792.593750,106287
2016-09-23,146500.000000,147000.000000,144000.000000,145000.000000,141279.765625,78022
